호선,역명,시간,상하행,평일주말,혼잡도리스트,추천칸
1호선,시청역,15,1,1,"[55, 68, 56, 58, 57, 49, 48, 37, 30, 24]",10
1호선,시청역,16,0,0,"[23, 20, 21, 27, 28, 26, 28, 26, 30, 31]",2
1호선,시청역,16,0,1,"[25, 27, 33, 36, 41, 36, 40, 42, 45, 47]",1
1호선,시청역,16,1,0,"[53, 55, 47, 46, 44, 40, 37, 29, 25, 23]",10
1호선,시청역,16,1,1,"[57, 61, 55, 50, 53, 48, 39, 35, 29, 23]",10
1호선,시청역,17,0,0,"[27, 29, 29, 33, 32, 34, 33, 35, 37, 38]",1
1호선,시청역,17,0,1,"[22, 25, 28, 35, 34, 36, 37, 37, 44, 40]",1
1호선,시청역,17,1,0,"[70, 67, 57, 62, 53, 51, 48, 43, 38, 33]",10
1호선,시청역,17,1,1,"[49, 49, 46, 48, 45, 40, 35, 28, 23, 20]",10
1호선,시청역,18,0,0,"[44, 46, 44, 41, 46, 50, 48, 53, 51, 57]",4
1호선,시청역,18,0,1,"[19, 19, 20, 24, 27, 30, 27, 29, 32, 37]",1
1호선,시청역,18,1,0,"[84, 88, 69, 65, 66, 60, 60, 54, 42, 45]",9
1호선,시청역,18,1,1,"[49, 46, 45, 38, 39, 35, 32, 29, 22, 19]",10
1호선,시청역,19,0,0,"[23, 23, 23, 26, 30, 27, 24, 26, 31, 35]",1
1호선,시청역,19,0,1,"[17, 12, 17, 21, 20, 20, 21, 22, 29, 29]",2
1호선,시청역,19,1,0,"[44, 40, 34, 38, 33, 29, 26, 22, 18, 18]",9
1호선,시청역,19,1,1,"[38, 36, 33, 34, 33, 28, 23, 18, 19, 15]",10
1호선,시청역,20,0,0,"[17, 16, 16, 19, 21, 22, 22, 20, 26, 28]",2
1호선,시청역,20,0,1,"[10, 12, 13, 19, 20, 25, 18, 20, 25, 28]",1
1호선,시청역,20,1,0,"[32, 28, 29, 27, 23, 23, 21, 17, 15, 15]",9
1호선,시청역,20,1,1,"[32, 31, 30, 35, 28, 23, 20, 19, 17, 14]",10
1호선,시청역,21,0,0,"[14, 12, 14, 16, 16, 17, 16, 19, 22, 27]",2
1호선,시청역,21,0,1,"[13, 12, 13, 13, 18, 21, 23, 20, 21, 27]",2
1호선,시청역,21,1,0,"[31, 32, 29, 30, 24, 21, 19, 15, 13, 12]",10
1호선,시청역,21,1,1,"[31, 37, 36, 30, 33, 26, 22, 19, 12, 17]",9
1호선,시청역,22,0,0,"[11, 10, 12, 15, 15, 14, 14, 17, 20, 27]",2
1호선,시청역,22,0,1,"[13, 9, 13, 16, 18, 17, 20, 15, 29, 26]",2
1호선,시청역,22,1,0,"[25, 22, 21, 22, 21, 19, 11, 12, 9, 10]",9
1호선,시청역,22,1,1,"[30, 32, 26, 20, 25, 21, 18, 14, 12, 12]",9
1호선,시청역,23,0,0,"[9, 8, 7, 9, 7, 8, 10, 13, 9, 14]",3
1호선,시청역,23,0,1,"[12, 12, 15, 9, 17, 20, 15, 13, 17, 20]",4
1호선,시청역,23,1,0,"[15, 9, 14, 14, 12, 11, 8, 5, 7, 9]",8
1호선,시청역,23,1,1,"[19, 17, 15, 20, 15, 17, 14, 11, 11, 8]",10
1호선,시청역,0,0,0,"[17, 18, 21, 22, 22, 25, 19, 18, 23, 28]",1
1호선,시청역,0,0,1,"[17, 11, 12, 18, 17, 16, 18, 13, 17, 17]",2
1호선,시청역,0,1,0,"[29, 25, 22, 22, 23, 18, 16, 17, 13, 13]",9
1호선,시청역,0,1,1,"[20, 20, 17, 11, 17, 10, 9, 8, 7, 7]",9
1호선,신설동역,5,0,0,"[10, 8, 10, 13, 15, 10, 9, 10, 13, 16]",2
1호선,신설동역,5,0,1,"[16, 8, 8, 14, 14, 11, 11, 10, 14, 17]",2
1호선,신설동역,5,1,0,"[54, 46, 40, 39, 44, 38, 33, 30, 27, 27]",9
1호선,신설동역,5,1,1,"[23, 31, 21, 18, 25, 19, 14, 15, 11, 14]",9
1호선,신설동역,6,0,0,"[10, 8, 10, 13, 15, 10, 9, 10, 13, 16]",2
1호선,신설동역,6,0,1,"[16, 8, 8, 14, 14, 11, 11, 10, 14, 17]",2
1호선,신설동역,6,1,0,"[54, 46, 40, 39, 44, 38, 33, 30, 27, 27]",9
1호선,신설동역,6,1,1,"[23, 31, 21, 18, 25, 19, 14, 15, 11, 14]",9
1호선,신설동역,7,0,0,"[13, 10, 12, 17, 19, 15, 15, 15, 17, 21]",2
1호선,신설동역,7,0,1,"[10, 7, 8, 12, 13, 12, 10, 9, 13, 16]",2
1호선,신설동역,7,1,0,"[96, 81, 75, 81, 76, 74, 64, 58, 53, 46]",10
1호선,신설동역,7,1,1,"[32, 25, 28, 22, 25, 23, 14, 16, 15, 13]",10
1호선,신설동역,8,0,0,"[21, 18, 26, 28, 32, 28, 26, 26, 31, 40]",2
1호선,신설동역,8,0,1,"[13, 12, 15, 16, 23, 16, 18, 14, 18, 22]",2
1호선,신설동역,8,1,0,"[110, 106, 89, 87, 89, 78, 74, 75, 64, 60]",10
1호선,신설동역,8,1,1,"[45, 41, 36, 36, 39, 33, 26, 23, 21, 15]",10
1호선,신설동역,9,0,0,"[16, 15, 19, 24, 33, 24, 20, 22, 28, 32]",2
1호선,신설동역,9,0,1,"[14, 16, 16, 27, 25, 22, 19, 18, 27, 28]",1
1호선,신설동역,9,1,0,"[61, 65, 54, 53, 47, 45, 43, 35, 35, 33]",10
1호선,신설동역,9,1,1,"[47, 50, 39, 44, 40, 37, 32, 24, 26, 23]",10
1호선,신설동역,10,0,0,"[20, 15, 20, 27, 34, 24, 23, 24, 28, 32]",2
1호선,신설동역,10,0,1,"[16, 16, 21, 28, 31, 26, 23, 21, 31, 27]",1
1호선,신설동역,10,1,0,"[34, 39, 32, 35, 32, 28, 26, 20, 24, 17]",10
1호선,신설동역,10,1,1,"[50, 54, 51, 46, 49, 48, 40, 28, 29, 23]",10
1호선,신설동역,11,0,0,"[19, 18, 23, 28, 35, 26, 25, 24, 30, 33]",2
1호선,신설동역,11,0,1,"[19, 18, 21, 30, 33, 27, 26, 24, 26, 35]",2
1호선,신설동역,11,1,0,"[40, 43, 36, 35, 36, 33, 28, 24, 19, 17]",10
1호선,신설동역,11,1,1,"[51, 52, 45, 46, 40, 38, 37, 27, 26, 24]",10
1호선,신설동역,12,0,0,"[22, 19, 23, 33, 39, 28, 27, 28, 33, 36]",2
1호선,신설동역,12,0,1,"[21, 21, 27, 34, 41, 33, 30, 27, 31, 36]",1
1호선,신설동역,12,1,0,"[39, 39, 36, 36, 34, 35, 24, 23, 19, 17]",10
1호선,신설동역,12,1,1,"[48, 57, 47, 51, 54, 46, 45, 28, 28, 26]",10
1호선,신설동역,13,0,0,"[25, 22, 24, 34, 42, 35, 31, 28, 35, 38]",2
1호선,신설동역,13,0,1,"[27, 22, 28, 35, 46, 36, 32, 27, 36, 39]",2
1호선,신설동역,13,1,0,"[36, 39, 30, 32, 31, 32, 26, 19, 18, 16]",10
1호선,신설동역,13,1,1,"[47, 55, 50, 47, 46, 49, 38, 32, 27, 22]",10
1호선,신설동역,14,0,0,"[23, 21, 24, 29, 34, 32, 28, 26, 30, 38]",2
1호선,신설동역,14,0,1,"[27, 26, 33, 45, 46, 40, 37, 34, 41, 45]",2
1호선,신설동역,14,1,0,"[32, 32, 30, 32, 31, 29, 25, 20, 18, 14]",10
1호선,신설동역,14,1,1,"[51, 52, 49, 45, 51, 48, 41, 34, 28, 21]",10
1호선,신설동역,15,0,0,"[32, 25, 28, 36, 40, 35, 36, 32, 39, 52]",2
1호선,신설동역,15,0,1,"[33, 30, 36, 40, 50, 43, 39, 39, 49, 49]",2
1호선,신설동역,15,1,0,"[43, 46, 34, 39, 40, 39, 32, 23, 18, 17]",10
1호선,신설동역,15,1,1,"[50, 47, 40, 43, 47, 47, 40, 28, 26, 21]",10
1호선,신설동역,16,0,0,"[41, 32, 35, 44, 45, 41, 47, 42, 50, 57]",2
1호선,신설동역,16,0,1,"[33, 31, 38, 42, 44, 41, 43, 45, 49, 55]",2
1호선,신설동역,16,1,0,"[42, 47, 35, 35, 38, 38, 32, 22, 19, 19]",9
1호선,신설동역,16,1,1,"[38, 44, 36, 35, 42, 43, 30, 25, 23, 18]",10
1호선,신설동역,17,0,0,"[57, 49, 54, 58, 58, 63, 60, 60, 67, 80]",2
1호선,신설동역,17,0,1,"[36, 30, 38, 38, 45, 39, 47, 43, 46, 51]",2
1호선,신설동역,17,1,0,"[36, 42, 32, 34, 29, 33, 28, 22, 16, 17]",9
1호선,신설동역,17,1,1,"[39, 40, 37, 39, 37, 41, 32, 23, 21, 18]",10
1호선,신설동역,18,0,0,"[87, 79, 83, 83, 77, 87, 94, 91, 97, 116]",5
1호선,신설동역,18,0,1,"[31, 25, 25, 38, 36, 39, 35, 38, 42, 47]",2
1호선,신설동역,18,1,0,"[33, 32, 28, 25, 29, 29, 23, 17, 14, 16]",9
1호선,신설동역,18,1,1,"[25, 27, 24, 19, 23, 26, 17, 17, 15, 14]",10
1호선,신설동역,19,0,0,"[44, 42, 48, 48, 46, 48, 51, 50, 52, 66]",2
1호선,신설동역,19,0,1,"[30, 21, 25, 29, 30, 30, 33, 31, 37, 37]",2
1호선,신설동역,19,1,0,"[19, 18, 17, 14, 14, 15, 12, 9, 8, 9]",9
1호선,신설동역,19,1,1,"[19, 21, 17, 18, 22, 18, 16, 11, 11, 12]",8
1호선,신설동역,20,0,0,"[33, 30, 30, 32, 36, 36, 38, 34, 41, 50]",2
1호선,신설동역,20,0,1,"[20, 21, 22, 25, 28, 34, 31, 27, 35, 38]",1
1호선,신설동역,20,1,0,"[16, 13, 11, 12, 12, 11, 11, 7, 8, 8]",8
1호선,신설동역,20,1,1,"[14, 13, 12, 13, 13, 14, 10, 9, 9, 9]",8
1호선,신설동역,21,0,0,"[35, 25, 28, 30, 29, 32, 31, 35, 40, 46]",2
1호선,신설동역,21,0,1,"[25, 23, 23, 25, 26, 34, 35, 31, 31, 42]",2
1호선,신설동역,21,1,0,"[14, 14, 11, 11, 11, 11, 9, 7, 6, 7]",9
1호선,신설동역,21,1,1,"[15, 14, 11, 9, 15, 12, 9, 8, 7, 7]",9
1호선,신설동역,22,0,0,"[23, 22, 21, 24, 24, 26, 26, 31, 35, 40]",3
1호선,신설동역,22,0,1,"[29, 19, 25, 30, 32, 32, 36, 31, 40, 48]",2
1호선,신설동역,22,1,0,"[11, 11, 11, 9, 8, 10, 7, 6, 6, 7]",8
1호선,신설동역,22,1,1,"[10, 12, 8, 8, 10, 8, 7, 7, 5, 6]",9
1호선,신설동역,23,0,0,"[18, 16, 16, 16, 17, 17, 20, 22, 21, 26]",2
1호선,신설동역,23,0,1,"[28, 26, 27, 29, 34, 38, 39, 30, 39, 43]",2
1호선,신설동역,23,1,0,"[11, 9, 10, 7, 8, 8, 4, 4, 5, 6]",7
1호선,신설동역,23,1,1,"[9, 12, 8, 8, 7, 9, 7, 5, 6, 5]",8
1호선,신설동역,0,0,0,"[10, 8, 10, 13, 15, 10, 9, 10, 13, 16]",2
1호선,신설동역,0,0,1,"[16, 8, 8, 14, 14, 11, 11, 10, 14, 17]",2
1호선,신설동역,0,1,0,"[54, 46, 40, 39, 44, 38, 33, 30, 27, 27]",9
1호선,신설동역,0,1,1,"[23, 31, 21, 18, 25, 19, 14, 15, 11, 14]",9
1호선,제기동역,5,0,0,"[10, 8, 8, 11, 13, 9, 8, 8, 9, 11]",2
1호선,제기동역,5,0,1,"[15, 10, 8, 14, 15, 11, 11, 10, 13, 15]",3
1호선,제기동역,5,1,0,"[54, 45, 39, 37, 42, 37, 32, 31, 27, 28]",9
1호선,제기동역,5,1,1,"[24, 25, 17, 17, 22, 16, 14, 13, 11, 12]",9
1호선,제기동역,6,0,0,"[10, 8, 8, 11, 13, 9, 8, 8, 9, 11]",2
1호선,제기동역,6,0,1,"[15, 10, 8, 14, 15, 11, 11, 10, 13, 15]",3
1호선,제기동역,6,1,0,"[54, 45, 39, 37, 42, 37, 32, 31, 27, 28]",9
1호선,제기동역,6,1,1,"[24, 25, 17, 17, 22, 16, 14, 13, 11, 12]",9
1호선,제기동역,7,0,0,"[14, 10, 11, 16, 17, 14, 14, 13, 12, 16]",2
1호선,제기동역,7,0,1,"[12, 9, 7, 12, 14, 12, 13, 9, 11, 15]",3
1호선,제기동역,7,1,0,"[95, 83, 78, 80, 78, 76, 67, 60, 57, 49]",10
1호선,제기동역,7,1,1,"[33, 27, 28, 22, 24, 23, 14, 17, 16, 13]",10
1호선,제기동역,8,0,0,"[21, 15, 19, 23, 27, 25, 24, 22, 21, 28]",2
1호선,제기동역,8,0,1,"[13, 12, 14, 15, 23, 16, 17, 13, 14, 18]",2
1호선,제기동역,8,1,0,"[101, 99, 79, 81, 80, 73, 68, 70, 62, 57]",10
1호선,제기동역,8,1,1,"[46, 44, 37, 37, 39, 32, 26, 24, 22, 15]",10
1호선,제기동역,9,0,0,"[17, 14, 18, 21, 30, 23, 19, 19, 21, 24]",2
1호선,제기동역,9,0,1,"[16, 17, 16, 27, 27, 24, 21, 19, 21, 21]",1
1호선,제기동역,9,1,0,"[59, 63, 52, 51, 44, 44, 42, 35, 35, 32]",10
1호선,제기동역,9,1,1,"[42, 48, 37, 40, 37, 33, 29, 24, 25, 22]",10
1호선,제기동역,10,0,0,"[21, 15, 19, 27, 34, 25, 23, 23, 23, 28]",2
1호선,제기동역,10,0,1,"[17, 16, 20, 27, 32, 26, 23, 20, 26, 23]",2
1호선,제기동역,10,1,0,"[37, 41, 33, 37, 33, 29, 26, 21, 26, 19]",10
1호선,제기동역,10,1,1,"[44, 53, 46, 42, 43, 43, 36, 27, 28, 24]",10
1호선,제기동역,11,0,0,"[20, 18, 22, 27, 36, 26, 25, 23, 26, 29]",2
1호선,제기동역,11,0,1,"[19, 19, 20, 29, 33, 28, 28, 23, 22, 30]",1
1호선,제기동역,11,1,0,"[37, 39, 33, 32, 32, 29, 24, 22, 19, 19]",9
1호선,제기동역,11,1,1,"[48, 50, 42, 43, 36, 31, 32, 23, 26, 22]",10
1호선,제기동역,12,0,0,"[22, 19, 22, 33, 39, 28, 28, 26, 29, 33]",2
1호선,제기동역,12,0,1,"[24, 22, 27, 37, 45, 35, 31, 28, 28, 35]",2
1호선,제기동역,12,1,0,"[36, 36, 32, 32, 29, 28, 20, 20, 18, 16]",10
1호선,제기동역,12,1,1,"[46, 51, 43, 44, 45, 37, 37, 26, 28, 23]",10
1호선,제기동역,13,0,0,"[26, 22, 23, 33, 43, 35, 32, 28, 30, 35]",2
1호선,제기동역,13,0,1,"[29, 21, 27, 35, 47, 36, 33, 28, 34, 36]",2
1호선,제기동역,13,1,0,"[34, 35, 27, 26, 24, 24, 19, 16, 17, 16]",8
1호선,제기동역,13,1,1,"[46, 49, 42, 40, 39, 37, 30, 30, 26, 20]",10
1호선,제기동역,14,0,0,"[24, 22, 24, 30, 33, 31, 28, 25, 26, 34]",2
1호선,제기동역,14,0,1,"[30, 28, 33, 46, 50, 43, 37, 34, 40, 43]",2
1호선,제기동역,14,1,0,"[31, 31, 27, 29, 26, 23, 21, 18, 18, 14]",10
1호선,제기동역,14,1,1,"[50, 48, 47, 41, 41, 38, 35, 30, 28, 22]",10
1호선,제기동역,15,0,0,"[33, 25, 26, 34, 40, 34, 35, 30, 32, 40]",2
1호선,제기동역,15,0,1,"[35, 30, 37, 41, 54, 44, 40, 41, 48, 48]",2
1호선,제기동역,15,1,0,"[38, 41, 29, 31, 31, 24, 23, 17, 17, 16]",10
1호선,제기동역,15,1,1,"[48, 41, 35, 37, 35, 34, 30, 26, 26, 22]",10
1호선,제기동역,16,0,0,"[41, 32, 33, 42, 42, 39, 46, 39, 40, 48]",2
1호선,제기동역,16,0,1,"[35, 33, 37, 43, 44, 44, 44, 45, 44, 53]",2
1호선,제기동역,16,1,0,"[39, 42, 31, 30, 31, 31, 25, 20, 18, 20]",9
1호선,제기동역,16,1,1,"[35, 38, 31, 31, 34, 31, 24, 23, 22, 17]",10
1호선,제기동역,17,0,0,"[57, 48, 52, 56, 57, 63, 59, 58, 58, 68]",2
1호선,제기동역,17,0,1,"[39, 29, 39, 39, 45, 37, 47, 42, 43, 46]",2
1호선,제기동역,17,1,0,"[33, 36, 28, 29, 25, 26, 23, 20, 16, 15]",10
1호선,제기동역,17,1,1,"[36, 34, 30, 30, 29, 30, 25, 20, 20, 17]",10
1호선,제기동역,18,0,0,"[88, 77, 79, 79, 73, 84, 92, 85, 82, 100]",5
1호선,제기동역,18,0,1,"[32, 28, 26, 38, 36, 42, 36, 37, 39, 48]",3
1호선,제기동역,18,1,0,"[28, 27, 24, 21, 23, 23, 19, 15, 13, 15]",9
1호선,제기동역,18,1,1,"[23, 24, 20, 18, 20, 19, 14, 15, 15, 15]",7
1호선,제기동역,19,0,0,"[48, 42, 49, 49, 46, 50, 51, 48, 49, 58]",2
1호선,제기동역,19,0,1,"[31, 22, 25, 27, 29, 29, 31, 29, 32, 31]",2
1호선,제기동역,19,1,0,"[18, 16, 14, 12, 12, 11, 10, 8, 8, 10]",8
1호선,제기동역,19,1,1,"[17, 17, 13, 15, 17, 14, 13, 11, 11, 11]",8
1호선,제기동역,20,0,0,"[33, 31, 29, 31, 35, 34, 36, 31, 33, 41]",3
1호선,제기동역,20,0,1,"[23, 21, 21, 25, 29, 35, 32, 28, 31, 35]",2
1호선,제기동역,20,1,0,"[15, 12, 10, 11, 9, 9, 9, 7, 7, 7]",8
1호선,제기동역,20,1,1,"[14, 13, 13, 12, 14, 12, 9, 9, 11, 10]",7
1호선,제기동역,21,0,0,"[39, 27, 28, 30, 29, 32, 30, 32, 35, 37]",2
1호선,제기동역,21,0,1,"[25, 22, 23, 24, 25, 32, 33, 30, 27, 34]",2
1호선,제기동역,21,1,0,"[14, 14, 10, 10, 10, 9, 8, 7, 6, 7]",9
1호선,제기동역,21,1,1,"[14, 13, 11, 9, 12, 10, 9, 7, 7, 7]",8
1호선,제기동역,22,0,0,"[24, 23, 22, 23, 25, 28, 28, 33, 30, 36]",3
1호선,제기동역,22,0,1,"[31, 23, 26, 28, 32, 37, 34, 33, 37, 42]",2
1호선,제기동역,22,1,0,"[11, 10, 11, 8, 8, 8, 7, 6, 6, 7]",8
1호선,제기동역,22,1,1,"[10, 11, 8, 7, 9, 7, 9, 6, 6, 7]",8
1호선,제기동역,23,0,0,"[19, 17, 17, 17, 16, 17, 20, 20, 19, 21]",5
1호선,제기동역,23,0,1,"[28, 30, 26, 28, 39, 34, 45, 27, 36, 39]",3
1호선,제기동역,23,1,0,"[10, 9, 10, 8, 7, 7, 5, 4, 5, 5]",8
1호선,제기동역,23,1,1,"[8, 10, 9, 8, 7, 8, 6, 5, 5, 5]",8
1호선,제기동역,0,0,0,"[10, 8, 8, 11, 13, 9, 8, 8, 9, 11]",2
1호선,제기동역,0,0,1,"[15, 10, 8, 14, 15, 11, 11, 10, 13, 15]",3
1호선,제기동역,0,1,0,"[54, 45, 39, 37, 42, 37, 32, 31, 27, 28]",9
1호선,제기동역,0,1,1,"[24, 25, 17, 17, 22, 16, 14, 13, 11, 12]",9
1호선,종각역,5,0,0,"[15, 16, 18, 22, 21, 22, 17, 16, 21, 22]",1
1호선,종각역,5,0,1,"[16, 10, 12, 16, 16, 15, 15, 13, 17, 17]",2
1호선,종각역,5,1,0,"[37, 29, 27, 30, 33, 23, 20, 22, 19, 21]",9
1호선,종각역,5,1,1,"[20, 21, 18, 13, 18, 13, 9, 11, 9, 11]",7
1호선,종각역,6,0,0,"[15, 16, 18, 22, 21, 22, 17, 16, 21, 22]",1
1호선,종각역,6,0,1,"[16, 10, 12, 16, 16, 15, 15, 13, 17, 17]",2
1호선,종각역,6,1,0,"[37, 29, 27, 30, 33, 23, 20, 22, 19, 21]",9
1호선,종각역,6,1,1,"[20, 21, 18, 13, 18, 13, 9, 11, 9, 11]",7
1호선,종각역,7,0,0,"[30, 36, 41, 49, 44, 51, 39, 40, 49, 48]",1
1호선,종각역,7,0,1,"[11, 10, 9, 14, 16, 18, 13, 11, 16, 16]",3
1호선,종각역,7,1,0,"[88, 69, 70, 74, 67, 55, 51, 46, 46, 46]",8
1호선,종각역,7,1,1,"[22, 23, 22, 19, 22, 16, 11, 12, 10, 9]",10
1호선,종각역,8,0,0,"[42, 49, 54, 62, 68, 72, 69, 58, 69, 72]",1
1호선,종각역,8,0,1,"[15, 18, 19, 22, 28, 22, 26, 18, 23, 23]",1
1호선,종각역,8,1,0,"[118, 91, 100, 95, 95, 77, 67, 71, 65, 68]",9
1호선,종각역,8,1,1,"[33, 29, 31, 28, 29, 22, 17, 16, 13, 11]",10
1호선,종각역,9,0,0,"[28, 33, 37, 46, 51, 45, 46, 44, 53, 47]",1
1호선,종각역,9,0,1,"[20, 23, 24, 36, 35, 38, 31, 31, 37, 33]",1
1호선,종각역,9,1,0,"[63, 50, 47, 51, 47, 34, 30, 30, 33, 35]",7
1호선,종각역,9,1,1,"[42, 36, 33, 42, 32, 26, 22, 19, 18, 18]",9
1호선,종각역,10,0,0,"[25, 27, 31, 40, 43, 38, 39, 38, 43, 40]",1
1호선,종각역,10,0,1,"[25, 31, 34, 43, 47, 44, 40, 33, 45, 36]",1
1호선,종각역,10,1,0,"[32, 34, 35, 35, 36, 25, 22, 18, 21, 18]",8
1호선,종각역,10,1,1,"[39, 48, 45, 43, 44, 35, 30, 23, 23, 19]",10
1호선,종각역,11,0,0,"[20, 25, 30, 35, 39, 36, 34, 33, 38, 34]",1
1호선,종각역,11,0,1,"[28, 34, 39, 47, 52, 45, 48, 42, 41, 45]",1
1호선,종각역,11,1,0,"[32, 33, 34, 34, 32, 27, 23, 18, 15, 17]",9
1호선,종각역,11,1,1,"[43, 44, 43, 42, 40, 34, 29, 21, 21, 22]",8
1호선,종각역,12,0,0,"[23, 26, 29, 38, 40, 38, 35, 37, 40, 36]",1
1호선,종각역,12,0,1,"[29, 34, 38, 50, 53, 49, 47, 43, 46, 45]",1
1호선,종각역,12,1,0,"[37, 32, 35, 36, 38, 29, 25, 21, 16, 16]",9
1호선,종각역,12,1,1,"[52, 50, 47, 48, 50, 41, 37, 26, 24, 22]",10
1호선,종각역,13,0,0,"[21, 25, 25, 33, 35, 33, 32, 30, 36, 31]",1
1호선,종각역,13,0,1,"[30, 31, 39, 53, 50, 47, 44, 42, 46, 44]",1
1호선,종각역,13,1,0,"[36, 37, 34, 36, 38, 33, 24, 22, 18, 18]",9
1호선,종각역,13,1,1,"[54, 53, 50, 52, 47, 44, 34, 33, 26, 22]",10
1호선,종각역,14,0,0,"[19, 20, 24, 26, 28, 30, 27, 26, 30, 29]",1
1호선,종각역,14,0,1,"[27, 26, 35, 48, 48, 46, 41, 36, 42, 44]",2
1호선,종각역,14,1,0,"[37, 37, 38, 39, 35, 30, 26, 22, 19, 15]",10
1호선,종각역,14,1,1,"[60, 62, 64, 57, 55, 47, 46, 35, 26, 22]",10
1호선,종각역,15,0,0,"[24, 21, 24, 29, 29, 31, 30, 26, 32, 35]",2
1호선,종각역,15,0,1,"[28, 28, 37, 40, 46, 44, 41, 40, 45, 45]",1
1호선,종각역,15,1,0,"[48, 48, 46, 45, 47, 35, 32, 30, 21, 20]",10
1호선,종각역,15,1,1,"[53, 64, 54, 56, 56, 49, 44, 34, 30, 23]",10
1호선,종각역,16,0,0,"[23, 21, 23, 30, 31, 28, 30, 28, 33, 34]",2
1호선,종각역,16,0,1,"[28, 29, 34, 38, 41, 36, 41, 45, 46, 50]",1
1호선,종각역,16,1,0,"[50, 51, 46, 45, 45, 39, 35, 28, 23, 22]",10
1호선,종각역,16,1,1,"[53, 57, 53, 48, 53, 46, 37, 34, 28, 21]",10
1호선,종각역,17,0,0,"[29, 31, 32, 36, 36, 37, 36, 38, 41, 43]",1
1호선,종각역,17,0,1,"[24, 26, 30, 35, 36, 37, 38, 38, 44, 44]",1
1호선,종각역,17,1,0,"[57, 54, 46, 53, 45, 43, 40, 35, 30, 25]",10
1호선,종각역,17,1,1,"[50, 51, 47, 52, 46, 43, 36, 28, 23, 19]",10
1호선,종각역,18,0,0,"[55, 57, 55, 53, 59, 63, 61, 67, 66, 73]",4
1호선,종각역,18,0,1,"[22, 20, 22, 29, 31, 34, 29, 30, 36, 40]",2
1호선,종각역,18,1,0,"[61, 63, 52, 51, 52, 45, 46, 39, 31, 33]",9
1호선,종각역,18,1,1,"[44, 43, 43, 35, 37, 33, 29, 27, 21, 18]",10
1호선,종각역,19,0,0,"[27, 27, 27, 30, 34, 34, 29, 33, 39, 41]",1
1호선,종각역,19,0,1,"[18, 13, 18, 21, 23, 22, 24, 24, 31, 31]",2
1호선,종각역,19,1,0,"[30, 27, 24, 28, 24, 20, 18, 15, 12, 13]",9
1호선,종각역,19,1,1,"[35, 34, 32, 33, 32, 26, 21, 16, 15, 14]",10
1호선,종각역,20,0,0,"[20, 19, 19, 23, 26, 25, 25, 23, 30, 34]",2
1호선,종각역,20,0,1,"[12, 12, 16, 21, 21, 26, 21, 22, 29, 31]",1
1호선,종각역,20,1,0,"[24, 21, 23, 21, 19, 17, 16, 12, 11, 11]",9
1호선,종각역,20,1,1,"[28, 28, 27, 30, 25, 21, 18, 17, 15, 13]",10
1호선,종각역,21,0,0,"[21, 16, 18, 22, 21, 22, 22, 26, 31, 35]",2
1호선,종각역,21,0,1,"[16, 15, 15, 16, 20, 24, 26, 24, 22, 33]",2
1호선,종각역,21,1,0,"[23, 24, 23, 23, 18, 17, 13, 11, 10, 8]",10
1호선,종각역,21,1,1,"[25, 27, 30, 26, 28, 20, 16, 15, 9, 13]",9
1호선,종각역,22,0,0,"[14, 13, 15, 18, 18, 18, 16, 21, 24, 30]",2
1호선,종각역,22,0,1,"[15, 12, 14, 20, 21, 21, 23, 19, 30, 31]",2
1호선,종각역,22,1,0,"[19, 16, 17, 17, 16, 14, 9, 9, 7, 7]",9
1호선,종각역,22,1,1,"[21, 25, 20, 19, 18, 15, 14, 10, 8, 8]",9
1호선,종각역,23,0,0,"[9, 9, 9, 11, 10, 9, 10, 14, 12, 15]",1
1호선,종각역,23,0,1,"[15, 10, 14, 12, 20, 17, 18, 12, 20, 22]",2
1호선,종각역,23,1,0,"[8, 6, 10, 8, 8, 7, 4, 3, 4, 5]",8
1호선,종각역,23,1,1,"[15, 15, 14, 14, 10, 13, 10, 8, 8, 6]",10
1호선,종각역,0,0,0,"[15, 16, 18, 22, 21, 22, 17, 16, 21, 22]",1
1호선,종각역,0,0,1,"[16, 10, 12, 16, 16, 15, 15, 13, 17, 17]",2
1호선,종각역,0,1,0,"[37, 29, 27, 30, 33, 23, 20, 22, 19, 21]",9
1호선,종각역,0,1,1,"[20, 21, 18, 13, 18, 13, 9, 11, 9, 11]",7
1호선,종로3가역,5,0,0,"[9, 10, 13, 16, 16, 15, 12, 11, 15, 15]",1
1호선,종로3가역,5,0,1,"[13, 9, 10, 15, 14, 13, 14, 11, 16, 16]",2
1호선,종로3가역,5,1,0,"[37, 30, 31, 33, 38, 32, 22, 23, 20, 21]",9
1호선,종로3가역,5,1,1,"[18, 20, 19, 16, 20, 16, 12, 10, 8, 10]",9
1호선,종로3가역,6,0,0,"[9, 10, 13, 16, 16, 15, 12, 11, 15, 15]",1
1호선,종로3가역,6,0,1,"[13, 9, 10, 15, 14, 13, 14, 11, 16, 16]",2
1호선,종로3가역,6,1,0,"[37, 30, 31, 33, 38, 32, 22, 23, 20, 21]",9
1호선,종로3가역,6,1,1,"[18, 20, 19, 16, 20, 16, 12, 10, 8, 10]",9
1호선,종로3가역,7,0,0,"[18, 21, 27, 33, 28, 30, 25, 25, 31, 27]",1
1호선,종로3가역,7,0,1,"[10, 9, 8, 14, 15, 17, 11, 10, 15, 15]",3
